datetime,tempmax,tempmin,feelslikemax,feelslikemin,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarenergy
5.7.2020,28.8,18,28.7,18,13,51.84,0,14.5,292.3,1015.4,0,19.2,24.6
6.7.2020,29.8,15.8,29.4,15.8,14.7,57.75,0,22.3,283.8,1010.9,12,36.4,22.3
7.7.2020,20.2,12.8,20.2,12.8,8.1,58.51,2.99,15.5,294.5,1017.8,16,34.7,18.8
8.7.2020,26.5,12.8,26.5,12.8,8.7,51.34,0,18.1,199.4,1016.9,14.8,32.6,22.6
9.7.2020,28.1,15.8,28.2,15.8,13.7,61.57,0,22.1,244,1017,20.7,33.2,20.5
10.7.2020,33,17.9,32.2,17.9,13.8,51.71,0,15,162.6,1013.2,0,19.2,23.7
11.7.2020,24.2,12.1,24.2,12.1,14.2,78.62,3.98,25.9,320.1,1017.3,0.1,15.7,11.7
12.7.2020,22,10.5,22,10.5,8.5,63.93,0.1,21.9,308.8,1023.8,0.1,16.4,23
13.7.2020,22.7,13.3,22.7,13.3,7.3,50.64,0,10.8,52.6,1022.7,17.1,37.4,21.3
14.7.2020,24.8,12.5,24.8,12.5,7.9,50.63,0,11,100.3,1017.4,19.6,34.8,23.2
15.7.2020,26.3,13.2,26.3,13.2,9.4,52.46,0,15.9,166.5,1013.1,0.1,19.2,20.7
16.7.2020,22,14.3,22,14.3,13.3,76.02,0.59,18.5,283.6,1014.2,31.2,25.1,13.6
17.7.2020,22.5,13,22.5,13,10.8,71.09,0.32,18.6,309.5,1015.9,17.6,24.5,19.4
18.7.2020,19.5,12.3,19.5,12.3,13.1,86.06,6.27,18.3,209.8,1015.7,0.1,11.9,5.5
19.7.2020,23.4,14.5,23.4,14.5,15.6,86.75,0.33,14.5,314.6,1015.4,0.2,10.1,8.6
20.7.2020,29,17.3,28.9,17.3,15.8,68.71,0.14,11.2,286.4,1015.2,12,22.7,21.4
21.7.2020,28.1,17.1,28.6,17.1,15.8,67.45,0.07,18.1,189.3,1018,6,28.4,18.4
22.7.2020,27.5,18,27.7,18,14.2,60.27,0.02,11.1,247,1018.2,12.8,25.9,18.2
23.7.2020,28.1,17.8,27.3,17.8,11.5,49.71,0,10.8,172.5,1014.2,12.8,28.4,20.1
24.7.2020,27.1,18,27.5,18,14.4,67.64,0.24,18.8,95,1011.6,0.1,18.6,13.3
25.7.2020,25.2,17.3,25.2,17.3,14.8,73.23,4.11,17.9,202.4,1012.2,0,19.2,10.9
26.7.2020,26.8,17.1,27.3,17.1,14.8,67.39,0,22.1,192,1013.6,0,19.2,16.5
27.7.2020,29,17.6,28,17.6,13.7,58.45,0,18.2,269.6,1016.6,7.1,36.8,19.7
28.7.2020,34.4,17.8,34.7,17.8,16.7,60.48,0,18.4,150.2,1012.9,3.6,29.3,20.2
29.7.2020,29.2,19.7,29.7,19.7,17.5,68.97,4.05,14.9,280,1016.1,21.6,26.4,17.5
30.7.2020,30.5,19.1,29.2,19.1,12.4,47.73,0,11.1,248.6,1017.9,6.4,33,20.2
31.7.2020,30.9,19.8,29.7,19.8,11.8,43.65,0,11.4,230.6,1015.5,3.6,31.4,20.2
1.8.2020,28.7,19.1,27.7,19.1,8.6,37.84,0,11.2,76,1014.7,0,19.2,21.3
2.8.2020,29.5,16.1,28.6,16.1,11.4,48.97,0,11.2,105.8,1013.1,0,19.2,20.7
3.8.2020,22.1,18.1,22.1,18.1,14.8,72.12,1.03,14.5,178.7,1008.6,34.4,23.9,3.5
4.8.2020,21.7,13.8,21.7,13.8,16.4,92.03,12.75,29.1,187.2,1007.5,36.9,9.2,7.3
5.8.2020,21.7,13.3,21.7,13.3,13.7,85.03,1.41,25.7,310.3,1015.9,28.9,19.5,4.9
6.8.2020,26.3,15.8,26.3,15.8,15.9,72.91,0,18.1,294.9,1018.3,13.6,30.8,15.2
7.8.2020,32.4,17.3,31.6,17.3,14.3,53.11,0.02,7.6,48.5,1019.4,3.2,23.3,19.1
8.8.2020,32.9,21.3,32.1,21.3,14.6,48.63,0,10.9,217.5,1018.7,0,19.2,20.5
9.8.2020,32.5,20.3,32.2,20.3,14.4,47.79,0,10.7,191.5,1016.1,0,19.2,19.3
10.8.2020,33.4,20.1,33.1,20.1,16.8,60.86,7.65,14.1,90.2,1014.9,4.4,22.9,18.4
11.8.2020,28.4,19.5,29.2,19.5,16.9,73.6,3.75,11.2,77.1,1017,0,17,10.4
12.8.2020,30.4,17.9,29.8,17.9,15.3,62.78,0.29,13.7,128.1,1017.5,0,19.2,20.5
13.8.2020,30.7,18.6,31.5,18.6,17.4,70.06,4.78,14.7,128.1,1014.6,0.1,18.5,16.3
14.8.2020,27,18.8,27.9,18.8,17.6,72.55,0.18,17.9,251.2,1012.8,0.1,18.8,13.4
15.8.2020,28,18.8,28.8,18.8,17.3,73.71,0.05,14.5,310.3,1012.5,0.1,19.2,16.9
16.8.2020,25.2,19,25.2,19,17.7,79.47,0.13,7.4,207.5,1013,0.1,18.4,8.9
17.8.2020,23.5,17.6,23.5,17.6,17.3,87.28,0.91,11.2,87.7,1011.3,10.5,16.1,7
18.8.2020,23,17.1,23,17.1,16.7,87.75,9.79,14.8,267.6,1009.7,0.1,14.6,7.6
19.8.2020,23.6,16.5,23.6,16.5,15.5,79.13,3.84,18.2,301.4,1009.9,0.1,18.5,12.2
20.8.2020,28,16.6,27.7,16.6,14.1,63.1,0,11,248.7,1012.9,0,19.2,18.6
21.8.2020,29.7,17.6,30,17.6,15.6,61.6,0,11.5,133.5,1015.7,0,19.2,18.3
22.8.2020,31.1,18.5,32,18.5,17.3,67.75,0.04,25.7,163.1,1014.6,0.1,17.8,18.1
23.8.2020,26.4,17.6,26.4,17.6,15.2,72.08,20.38,25.7,304.9,1015.7,0.1,13.5,16.5
24.8.2020,24.1,16.8,24.1,16.8,13.3,65.34,0,18.4,289.4,1015.6,26.7,37.6,10.1
25.8.2020,24.5,14.6,24.5,14.6,10.5,55.6,0,18.3,269.5,1014.5,5.6,37.6,18.1
26.8.2020,30.5,14.4,29.5,14.4,10.9,55.1,0,25.7,200.1,1011.1,21.1,27.3,14.4
27.8.2020,25,16.8,25,16.8,8.4,46.81,0,19,281.3,1014.2,21.1,37.6,16.2
28.8.2020,28.7,14.6,28.2,14.6,10.9,52.81,0,18.5,116.6,1009.9,18.7,34,18
29.8.2020,26.5,17.5,26.5,17.5,15.1,67.65,0.06,14.4,225.8,1006,0.1,19.2,11.4
30.8.2020,29,17.6,29.5,17.6,16.9,75.96,15.03,18.5,154.1,1005.6,0.1,18.2,10.3
31.8.2020,19.5,13.6,19.5,13.6,11.2,70.32,0.02,26,285.7,1013.8,20.8,31,12.7
1.9.2020,14.6,12,14.6,12,12,92.42,14.47,26.6,316.1,1009.9,0.8,8,2.8
2.9.2020,20.4,9.3,20.4,7.6,9.4,74.27,0,11.7,239.3,1017.3,7.3,33.1,21.2
3.9.2020,22.2,13.5,22.2,13.5,10,65.11,0.31,11.2,289.6,1021.7,17.6,31.3,16.3
4.9.2020,24.5,12.9,24.5,12.9,11.7,63.87,0,11.1,252.9,1024.3,24.7,32.4,11.3
5.9.2020,27.9,15.1,28,15.1,14.6,68.6,0,11.3,128.8,1018,0,18.5,16.7
6.9.2020,20.1,16.3,20.1,16.3,15.6,85.39,0.58,25.3,290.5,1016.1,0.5,15.1,4.2
7.9.2020,20.2,13.1,20.2,13.1,12.5,82.2,7.11,22.3,310.7,1020.6,28,17.3,12.6
8.9.2020,23,11.2,23,11.2,9.2,60.66,0,11.1,249,1027.1,3,33.6,17.3
9.9.2020,24.7,13.1,24.7,13.1,11,62.25,0,11,127.8,1023.9,0,27.1,16.7
10.9.2020,25,15.8,25,15.8,14,69.79,0,14.7,282.5,1018.2,15.2,26.6,15.9
11.9.2020,25.2,15.6,25.2,15.6,14.6,73.14,0,9,87.7,1017.4,0,18.8,12.2
12.9.2020,27,17.1,27.2,17.1,14.2,63.94,0,10.7,98.7,1019.5,0,13.3,15.1
13.9.2020,27,17.6,27.3,17.6,14.5,63.69,0,11,240.3,1025,0,19.2,15.1
14.9.2020,28.2,16.9,28.4,16.9,14.5,61.98,0,10.6,59.4,1027.8,4.4,25.3,15.6
15.9.2020,28.4,18.6,28.4,18.6,15.1,62.24,0,11.1,105.7,1024,0,19.2,15.6
16.9.2020,27.9,17.9,27.6,17.9,14.3,61.48,0,11.1,127.2,1018.8,16.7,20.1,12.6
17.9.2020,25.2,13.5,25.2,13.5,12.6,63.21,0.02,18.3,281.2,1019.1,22,21.3,10.8
18.9.2020,20.2,8.8,20.2,6,5.5,57.09,0,22.1,246.5,1025.4,14,35.6,13.6
19.9.2020,20.5,10.3,20.5,10.3,5,51.96,0.19,10.8,89.9,1023.3,0,19.1,13.5
20.9.2020,22.9,10.6,22.9,10.6,6,51.73,0,11.4,111.3,1018.6,0,19.1,15.2
21.9.2020,25.4,13.1,25.4,13.1,6.7,48,0,11.5,109.1,1017.8,4.4,26.2,14.8
22.9.2020,26.1,13.3,26.1,13.3,7.9,48.77,0,14.8,123.1,1015.2,3.6,24.4,14.4
23.9.2020,24.5,13.7,24.5,13.7,12.7,70.16,0.1,14.8,155.5,1009,24,22.9,13
24.9.2020,25,14.6,25,14.6,14,73.22,0.01,10.9,222.3,1008.8,16.7,23.4,14
25.9.2020,17,9.1,17,5.8,13.3,93.61,15.01,25.3,185.8,1000.3,27.2,10.4,2.1
26.9.2020,11.9,5.3,11.9,0.5,5.5,83.83,16.53,29.6,275.2,996.9,0.2,10.3,6.2
27.9.2020,17.5,6.3,17.5,3.7,5.1,68.94,0,15.3,213,1007.2,0,19.2,14.6
28.9.2020,13.6,8.5,13.6,6.7,9,91.69,3.1,18.3,122.2,1009.5,36,14.1,2.9
29.9.2020,12.6,9,12.6,6.3,9,89.25,0.97,22.1,281.3,1014.5,31.7,18.7,3.5
30.9.2020,15,10.8,15,10.8,9.8,86.14,0.13,21.6,290.4,1013.2,33.6,15.2,2.7
1.10.2020,14.6,10.8,14.6,10.8,10,85.65,0.39,15.2,274.2,1006.6,33.1,17.8,4.4
2.10.2020,18.8,10.3,18.8,10.3,11.4,86.38,0,15.1,128.3,1004,0,15,7
3.10.2020,22.5,13.6,22.5,13.6,13.1,73.14,0.14,35.9,147.4,1001.3,0,17.7,8.7
4.10.2020,21.2,13.6,21.2,13.6,12.3,77.74,35.83,22.3,171.6,1002.9,0.1,13.5,13.4
5.10.2020,17,11,17,11,9.4,78.11,0.22,18.6,176.3,1008.6,26.3,32,6.4
6.10.2020,17.8,9.1,17.8,8,9,75.6,0,10.8,138.1,1011.4,6.4,22.7,12.7
7.10.2020,14.6,11.1,14.6,11.1,9.4,82.97,0.4,15,271.4,1012.1,0,19,2.9
8.10.2020,16.3,9.1,16.3,7.1,6.6,70.42,0,18.5,299.1,1021,14.5,31.6,10.4
9.10.2020,20.8,8.7,20.8,7.6,8.7,71.58,0,10.6,216.6,1021.3,17.5,27.5,10.5
10.10.2020,18,9.8,18,6.7,10.7,86.81,3.89,25.7,194,1018.6,0.1,17.1,7.1
11.10.2020,11.3,6,11.3,2.1,6.9,87.01,2.04,22.3,310.3,1017.6,0.1,7.3,3.7
12.10.2020,6.8,4.5,5.2,-0.2,4.6,92.46,22.49,29.5,312.3,1014.4,36,16.2,1.6
13.10.2020,6.3,4.6,3.6,0.5,4.2,92.76,30.5,29.5,311.2,1007.1,32.1,5.9,1
14.10.2020,7.1,4.8,4,0.5,5.4,95.55,46.78,22.5,242.3,1006,32.1,5.8,1.2
15.10.2020,11.3,6,11.3,3.3,5.7,83.45,3.46,18.3,220.8,1012.6,28.8,31.9,5.5
16.10.2020,8.5,5.8,7.4,1.9,5.6,94.84,3.07,21.9,315.9,1011.8,24.1,3.5,1.3
17.10.2020,8.4,5.5,7.3,2,5.3,91.79,2.98,18.4,307,1015,0.2,6.7,2.1
18.10.2020,11.2,5.3,11.2,2.8,4.8,82.48,0,11.1,276.2,1021.1,0.1,13.9,6.1
19.10.2020,10.6,5.8,10.6,3.7,4.6,79.43,0,11,168.3,1025.4,34,23.5,3.1
20.10.2020,14.3,4.6,14.3,2.8,4.2,73.13,0,33.3,118.7,1023.9,6.9,20.8,9.7
21.10.2020,15.4,5.6,15.4,3.8,6.3,81.95,0,18.7,81.9,1018.2,25.2,18.2,7.4
22.10.2020,15.1,7.5,15.1,5.6,7.6,84.66,0,11.1,75.9,1020,14.8,15.2,9.1
23.10.2020,13,8,13,6.9,8.4,92.25,0,10.9,71.5,1017.5,0.2,4.2,5.5
24.10.2020,15.5,9,15.5,8.4,10.9,95.68,1.05,14.9,256.1,1016.6,0.1,5.5,2.8
25.10.2020,14,7.7,14,6.1,10.5,93.96,0,11,126.4,1014.1,0.1,10.7,2.9
26.10.2020,18.6,10.1,18.6,10.1,10.1,86.24,0,18.2,168.7,1007.2,32.8,16.5,3.6
27.10.2020,11.3,7.6,11.3,4.6,7.3,88.42,0.01,21.5,277.9,1012.3,29.7,16.6,2.6
28.10.2020,15.7,8.3,15.7,6.9,8.2,82,0.01,14.2,201.8,1016.6,9.4,15.4,8.6
29.10.2020,11.3,7.3,11.3,5,7.3,86.12,4.96,18.4,272.6,1019,33.5,14.2,1.7
30.10.2020,11.3,5.8,11.3,4.3,8.3,97.05,5.01,15.2,247.2,1022.1,30.4,8.3,1
31.10.2020,13.3,10,13.3,10,10.4,91.37,9.47,18.9,254.1,1022.5,0.2,8.7,1.6
1.11.2020,9.8,7.6,9.8,6.3,8.2,96.51,4.06,7.8,126.5,1022.2,0.2,1.2,1.6
2.11.2020,13.6,9.2,13.6,7.9,11.3,99.37,11.16,17.7,197.8,1019.6,18.4,7.3,2.7
3.11.2020,14.7,10.5,14.7,10.5,12.2,99.83,0,14.6,136.1,1021.4,24.8,12.2,2.9
4.11.2020,11.9,9.1,11.9,6,9.1,91.49,3.36,25.9,272.5,1026.3,35.3,13.8,1.9
5.11.2020,10.6,5.9,10.6,2.6,3.8,74.76,0,22.1,319.2,1034.2,19.4,26,7.2
6.11.2020,11.3,1.4,11.3,-1,1.5,75.53,0,18.4,294.2,1035,4.4,17.3,5.4
7.11.2020,11.3,2.7,11.3,0.5,2.9,78.63,0,11.5,94.1,1032.2,0,18.2,6.9
8.11.2020,11.4,4.1,11.4,1.2,4.9,91.82,0,12.2,122.8,1028.1,0.4,5.9,6.8
9.11.2020,5.6,3.9,5.6,1.7,4.8,99.25,0,12.1,104.3,1028.6,4.2,1.3,1.8
10.11.2020,6.6,5.1,6.6,4.5,5.3,95.67,0,7.6,145.8,1030.4,32.2,1.6,0.8
11.11.2020,6.1,5,6.1,2.8,5,95.41,0,11.1,138.7,1030.1,32.1,2.3,1
12.11.2020,6,4.3,6,2.4,4.2,93.55,0.2,11.4,149,1026.5,36.1,3.9,1.5
13.11.2020,5.3,3.1,5.1,1.5,4.2,96.68,0,8,148.4,1026.4,33.3,3.1,2.2
14.11.2020,6.3,5.1,5.8,3.3,5.5,97.86,0.01,11.1,138.3,1026.1,0.2,0.7,1
15.11.2020,7.5,5.1,6.1,2.6,6.2,99.94,1.12,18.7,106.2,1022.8,0.2,0.6,0.7
16.11.2020,7.8,5.3,6.7,2.3,5.9,98.77,4.05,18.5,186.9,1019.5,6.4,3.6,1.4
17.11.2020,12.8,6.8,12.8,4.6,5.4,80.12,0,14.7,285.8,1028.3,0.1,19.2,4.2
18.11.2020,9.8,5.2,8.9,3.5,5.2,85.95,0,11.6,154.3,1030.7,17.6,15.2,5.6
19.11.2020,5.8,3.6,5.3,1.2,4.9,99.55,0.22,18.7,155.1,1025.7,8.2,1,1.1
20.11.2020,6.7,1.1,4.4,-2.1,0.8,75.64,3.96,15.2,316.6,1028.9,28.8,26.6,4.6
21.11.2020,4.7,-2.8,3.1,-4.7,-2.1,81.26,0,11.3,260.7,1036.8,0,19.2,5.7
22.11.2020,5.9,-3.1,4.3,-7.2,-2.9,79.14,0,17.9,123.5,1032.3,0,19,5.6
23.11.2020,4.8,-0.5,3.5,-2.6,0.8,92.87,0.22,18,223.2,1029.5,15.2,8.3,2.1
24.11.2020,4.2,-1.4,1.5,-6.2,0.1,97.25,0,14.9,147.5,1031.3,0.9,7.3,2.5
25.11.2020,1.6,-1.4,1.1,-7.3,0.2,99.54,0,22.2,107.5,1027.4,36.1,1.1,0.7
26.11.2020,1,-0.7,0.6,-2.1,-0.1,96.83,0,7.9,157,1026.6,36.1,2.3,0.5
27.11.2020,-0.2,-1,-0.2,-3,-0.6,99.87,0.1,7.5,200.5,1025.2,16.2,0.6,0.5
28.11.2020,1.8,-0.4,0.1,-3.4,-0.2,94.83,0.19,14.6,311.2,1023.1,0.2,3.8,0.9
29.11.2020,4,-1.2,3,-5,-1,82.85,0,18.3,299.8,1023.1,0.2,12.3,4.1
30.11.2020,5,-1.9,5,-6.8,-1.9,79.9,0.1,15.2,187.1,1026.7,19.3,14.5,4.2
1.12.2020,1.9,-3.2,-1.3,-6.4,-2.7,91.11,0,11.5,108.4,1023.3,32.4,6.1,2.1
2.12.2020,-2.2,-3.9,-3,-7.7,-3.5,96.74,0,11.7,98,1022.5,20.2,2.7,1
3.12.2020,0,-2.2,-0.2,-7.1,-1.7,96.85,5.74,14.9,103.9,1012.8,20.1,2.8,0.5
4.12.2020,2.8,0.1,-0.4,-4.1,1.4,99.89,1.98,19.1,107.2,1005.3,0.2,0.7,0.5
5.12.2020,8.4,2.3,6.3,-0.1,4.6,96.16,0.02,18.6,119.9,1008.5,0.1,2.7,3
6.12.2020,8.6,5.8,6.1,3.9,6,92.39,0.01,21.9,100.8,1008.2,0.1,6.3,1.3
7.12.2020,7,4.1,3.7,0.6,4.3,91.98,0.67,25.6,83.3,1006.9,35.7,10.9,0.6
8.12.2020,4.1,2.6,0.9,-1.8,3.1,98.49,0,22.1,87.6,1011,20.2,2.3,0.4
9.12.2020,6,1.6,4.8,-0.9,2.5,89.57,0.02,18.6,87.9,1009.9,30.9,20.9,2.4
10.12.2020,4.6,0.6,4.6,-3.3,1.9,98.31,14.06,14.6,271.3,1007.1,36.1,5.7,0.7
11.12.2020,2.1,0.6,2.1,-3.6,1.4,99.5,0.41,15,137.7,1007.5,0.2,0.6,0.6
12.12.2020,1.6,0.6,1.3,-3.4,1.1,99.92,1.71,15,106.7,1004.9,0.2,0.7,0.4
13.12.2020,3,0.8,3,-1.3,1,95.14,0,11.4,308.6,1012.7,0.2,3,1.3
14.12.2020,5.3,0.8,5.3,-2,1.3,92.56,0,11.2,210.7,1019.8,12.2,8.9,2.9
15.12.2020,2.8,0.6,-0.4,-4,1.4,98.09,0.01,19.1,103.9,1021.7,36.1,4.6,0.6
16.12.2020,2,0.8,2,-2.7,1.4,99.73,0.31,11.5,114.8,1024.3,12.2,1.1,0.5
17.12.2020,2,1.6,2,-0.7,1.7,99.78,0.12,8.5,182.7,1027,28.1,2.1,0.3
18.12.2020,3,1.1,3,-2.5,1.6,99.48,0.01,14.6,194,1030.1,0.2,0.4,0.8
19.12.2020,1.3,0.6,-1.4,-3.7,1,99.93,0.61,18.5,105,1028.5,0.2,0.5,0.4
20.12.2020,2.5,1.3,0.2,-2.5,1.7,99.94,1.17,15.4,115.7,1028,0.2,0.5,0.4
21.12.2020,3,2.1,3,-1.1,2.5,99.93,0.63,11.4,141.5,1028.3,8.2,0.7,0.6
22.12.2020,4,2.1,4,-1.1,3,99.91,12.06,11.5,141.4,1023,0.2,0.9,0.5
23.12.2020,6.9,3.5,6.9,1.2,5,99.73,1.47,14.2,157.4,1018.3,32.3,4.9,1.2
24.12.2020,7.6,5.2,5.9,3.2,6,98.18,3.19,14.9,222.3,1011.3,0,11.4,0.4
25.12.2020,5.8,1.6,4.1,-1.8,1.9,90.18,0,18.3,315,1014,0.2,16.2,2.4
26.12.2020,2.2,-2,0.8,-5.6,-3.8,75.89,0.3,15.2,309.8,1023.6,0.1,17.5,2.3
27.12.2020,0.7,-5.6,-2.5,-9.3,-4,86.94,0.01,18.9,135.5,1014.2,0.1,13.3,3.9
28.12.2020,6.1,-0.9,3.6,-6,0.8,96.81,1.04,19.2,134,993.2,30.4,7.8,1.3
29.12.2020,6.6,0.9,5.1,-1.8,3.1,91.94,9.4,18.7,190,995.6,10.8,23.8,3.2
30.12.2020,4.8,0.3,4.8,-1.4,2.9,98.27,4.58,18.2,242.5,1004.7,24,3.9,1.1
31.12.2020,4.7,-1.6,4.2,-3.9,-1,82.9,0,14.4,268.6,1009.2,23.1,16.7,2.9
1.1.2021,1.3,-1.7,1.3,-5.4,-0.7,97.9,0,14.6,86,1010.9,0.1,3,0.8
2.1.2021,3.8,0.1,1.8,-3.6,1.9,97.93,0.01,14.8,96.9,1014.4,0.1,4.4,2.1
3.1.2021,5.3,2.6,4.1,-0.5,3.7,99.31,0.99,15,94.4,1012.1,0.2,0.8,0.9
4.1.2021,4.8,3,4.8,1.7,4,99.96,0.22,11.8,105.8,1013.2,12.2,2.2,0.4
5.1.2021,3.1,1.5,3,-2.6,2.5,99.02,0,17.9,267.5,1011,31.7,4.7,0.8
6.1.2021,2.8,-0.4,2.8,-3.1,1,99.28,7.3,11.4,159.5,1011,0.2,4.5,1
7.1.2021,3.2,-0.7,1.1,-4.6,-0.2,93.92,0.49,14.9,250.4,1014.7,32,14.3,2.9
8.1.2021,1.6,-1.2,1.6,-4,-0.4,99.66,0,8.8,206.5,1016.6,9.6,9.7,2
9.1.2021,2.4,-0.9,1,-4.1,-1.2,89.11,0,11.2,279.4,1021,0.1,11.3,2.6
10.1.2021,-0.2,-2.9,-0.2,-5.5,-2.1,95.94,0,12.5,135.8,1024.2,0.1,15.5,1.8
11.1.2021,-1,-4,-3.7,-9.3,-4,90.79,0,18.3,316,1022.7,5.2,7.8,2.1
12.1.2021,-1.3,-7.6,-1.3,-11.5,-4.5,97.64,1.98,11.2,232.4,1015.6,5.2,6.3,2.1
13.1.2021,2.7,-0.9,-1,-4.9,-2.7,76.53,3.96,25.4,267.8,1012.2,28,25.1,1.8
14.1.2021,1.1,-1.4,-2.7,-6.7,-3.2,80.58,1.29,22.4,286.2,1011.4,29.6,18.6,2.1
15.1.2021,0.6,-2.5,-2,-8.6,-3.5,83.87,0.39,21.9,303,1019.3,32.7,16.7,1.7
16.1.2021,-2.5,-5.2,-5.9,-10,-6.9,78.03,0.62,15.2,312.1,1022,0.2,9.4,2.7
17.1.2021,-1.8,-7.9,-4.7,-11.5,-8.2,76.13,0.59,22,313,1019.4,0.2,12.9,1.9
18.1.2021,-1.5,-9.1,-1.5,-12.7,-7.6,81.62,0.4,11.2,296.3,1023.7,33.3,15.1,2.1
19.1.2021,4.5,-0.9,4.3,-3.7,-1.9,78.71,0.02,15.1,230,1019.3,32.7,22.5,3.1
20.1.2021,3.7,0.2,1.7,-3.3,1.2,94.67,2.97,11.8,153.6,1014.5,27.9,8.4,4.5
21.1.2021,5.8,0.7,5.8,-2.3,2.1,90.88,0,11.6,106.3,1008.7,29.7,14.9,3.9
22.1.2021,12.6,4.5,12.6,2.6,5.5,82.57,0.3,22.1,180.9,1001.8,30.7,26.4,2.7
23.1.2021,8.6,2.5,7.3,-0.4,2.8,83.05,1.02,18.3,216.9,998.3,0.1,17.3,0.9
24.1.2021,5.7,0.3,3.2,-3,-1.4,80.22,0.9,18.7,269.5,999,0.1,11.5,3.5
25.1.2021,4.2,-0.4,2.3,-3.5,-2.8,73.09,0,15,305.6,1002.7,28.8,29.2,3.1
26.1.2021,2.5,-1.5,-0.8,-6.2,-2.6,83.81,0.31,21.8,280.8,1013,28.4,16.1,2.2
27.1.2021,2.5,-1.5,1.6,-5.5,-2.8,80.77,0.69,18.5,302.4,1016.2,25.6,20.2,3.7
28.1.2021,3.6,-2.2,3.6,-5.2,-1.3,89.17,1,7.6,214.1,1009.3,33.7,12.5,2.7
29.1.2021,7.1,-0.3,3.5,-3,2.2,97.69,9.12,25.8,242,1000.3,6.1,7.7,0.7
30.1.2021,10.5,-0.9,10.5,-5.2,1.2,78.42,1.28,29.1,256.5,999.4,0.1,16.7,4.8
31.1.2021,2.9,-2.4,2.3,-4.2,-4.4,76.3,0,8.9,62.4,1005.6,0.1,18,4.7
1.2.2021,1.5,-4.2,0,-8.6,-5.8,73.35,0,14.7,94.4,1003.2,12.7,17.5,6
2.2.2021,0.1,-2.4,0.1,-4.1,-1.8,95.34,0.01,11.5,124.5,1010.4,36,5.2,2.7
3.2.2021,4.4,-0.9,3.4,-4,1.2,99.89,0.21,11.7,128.3,1009.3,0.2,2.7,3
4.2.2021,12.9,5.1,12.9,3.6,1.7,59.81,0.01,29.6,261.3,1012.8,18.4,35,5.3
5.2.2021,8.1,3.6,7.6,0.7,2.1,77.96,0,11.1,74.4,1016.4,0,17.8,4.1
6.2.2021,4.5,2.8,4.5,0.5,3.7,98.59,0.11,8,56.6,1012.8,0.2,0.4,1
7.2.2021,2.5,1,0.2,-3.5,1.6,99.91,4.92,21.9,75.3,1002.7,0.2,0.3,0.7
8.2.2021,2.7,-2.2,0.6,-5.8,-0.3,97.7,5.68,18.6,278,997.1,32.9,7.8,1.3
9.2.2021,1,-2,0.6,-4.6,-0.8,98.38,1.02,15.3,204.7,1003.3,27.3,8,1.4
10.2.2021,0.8,-4,0,-11.7,-1.9,95.02,0,29.5,163.8,1005.4,66.8,8.5,1.8
11.2.2021,-4.1,-7.2,-5,-16.2,-11.1,66.42,0,39,309.6,1011,73.5,9,1.1
12.2.2021,-4.1,-10,-4.1,-15.9,-13,61.17,0,31.5,319.4,1025,42.9,10,9.8
13.2.2021,-3.2,-9.1,-3.4,-15.4,-10.1,71.4,0,21.6,312.2,1037.1,15.5,12.3,8.5
14.2.2021,-0.8,-7.7,-4.5,-15.9,-9,73.52,0,25.6,310.6,1039.5,0,14.5,9.6
15.2.2021,2.4,-9.2,2,-11.8,-9.9,63.27,0,15,225.1,1037,4,20.8,9.7
16.2.2021,-2.2,-5.3,-2.2,-8.8,-5.8,85.64,0.89,11.1,112.6,1026.9,36.1,10.6,1
17.2.2021,8,-2.5,6,-6.6,0,86.13,2.65,15.1,233.3,1019.5,34,13.5,4.3
18.2.2021,11.1,3.1,11.1,0.7,1.1,72.01,0,11.2,209.8,1021.8,23.1,30.4,7.7
19.2.2021,5.1,0.1,5,-3.5,1.1,89.19,0,11.6,95.9,1022,30.8,6.4,4.8
20.2.2021,3,-1,0.8,-5.5,0.8,96.45,0,29.2,73.6,1026.6,76.6,2.1,7.9
21.2.2021,4,0.1,4,-5.9,1.3,97.11,0.69,30.9,99,1026.2,45.7,2,1.2
22.2.2021,11.2,1.1,11.2,-3,3.9,94.6,0.02,15.1,95.3,1027.3,24.5,5.1,6
23.2.2021,13.7,1.4,13.7,-1.1,1.1,71.7,0,18.5,277.8,1034.2,8.4,9.9,6
24.2.2021,17.6,4.4,17.6,3,2.6,62.3,0,14.4,158.8,1036.2,4.4,16,9.5
25.2.2021,16.5,6.2,16.5,3.4,4.6,66.25,0,18.2,104.5,1031.7,0,16.7,9.6
26.2.2021,17.6,7.1,17.6,5.8,3.7,59.4,0,17.8,249.5,1027,0,17.9,10.3
27.2.2021,8.7,2.1,5.6,-2.1,0.7,76.12,0.01,22,317.1,1033.4,0.2,12.2,4.2
28.2.2021,8.5,1.1,6.1,-3,-1.2,66.63,0,18.4,315.2,1035.5,0.1,15.5,11
1.3.2021,10.7,-0.6,10.7,-3.3,0.2,69.81,0,14.7,285.2,1033.8,3.7,17.7,11.4
2.3.2021,12.5,1.3,12.5,-0.9,1.1,70.97,0,10.8,103.4,1035.2,0.5,10,12.4
3.3.2021,12.5,2.4,12.5,2,0.8,62.37,0,10.9,185.1,1030.1,2.4,9.4,10.8
4.3.2021,12,7.2,12,5.7,0.5,53.36,0,14.7,267.8,1018.7,34.7,17.1,5
